"expStartTime" "subjectID" "condition" "block" "timespent" "berries_found" "area_visited" "time_before_first_patch_entered" "amount_of_patches_entered" "amount_of_unique_patches_entered" "ratio_patch_repetition" "mean_time_in_patches" "sd_time_in_patches" "median_time_in_patches" "total_time_in_patches" "min_time_in_patch" "max_time_in_patch" "interbushinterval" "eucdist_after_food_200" "total_angle_after_food_200" "mean_angle_after_food_200" "eucdist_after_food_300" "total_angle_after_food_300" "mean_angle_after_food_300" "mean_speed_polygon" "mean_speed_magnifier" "mean_speed_pxps_polygon" "mean_speed_pxps_magnifier" "mean_speed_after_food_200" "mean_speed_after_food_200_pxps" "mean_speed_after_food_300" "mean_speed_after_food_300_pxps" "mean_angle_after_food_200_t1" "mean_angle_after_food_300_t1" "mean_angle_after_food_200_t2" "mean_angle_after_food_300_t2" "mean_angle_after_food_200_t3" "mean_angle_after_food_300_t3" "mean_angle_after_food_200_t4" "mean_angle_after_food_300_t4" "mean_angle_after_food_200_t5" "mean_angle_after_food_300_t5" "mean_speed_after_food_200_t1" "mean_speed_after_food_300_t1" "mean_speed_after_food_200_t2" "mean_speed_after_food_300_t2" "mean_speed_after_food_200_t3" "mean_speed_after_food_300_t3" "mean_speed_after_food_200_t4" "mean_speed_after_food_300_t4" "mean_speed_after_food_200_t5" "mean_speed_after_food_300_t5"
20190307162250 6 "sad" "baseline" 300.001077071922 111 3.70972222222222 6.87294385068307 8 6 0.75 30.7894697201817 17.2193689851321 37.597946831649 246.315757761454 3.0690512378931 43.9706002834559 6.68748220854077 9.4414777014182 983.821379689733 8.86325567288048 13.9124836438649 1452.76426585187 13.0879663590258 1.75453694647625 0.659139795856472 105.272216788575 59.3225816270825 1.98225475010817 178.402927509735 1.98187007754024 178.368306978622 7.84911865377338 11.2346565634892 9.43120730615598 14.6447679107607 3.98363575585921 6.08489291779581 14.1099121814867 19.0145428214418 6.56150198566734 10.7513348495102 1.64738706207276 1.65107101154328 1.75872544832583 1.75648380582295 1.92681997299194 1.92712559553293 2.08426633340341 2.08372329854187 2.26454258077838 2.26396983179553
20190307162250 6 "sad" "main" 299.995993582245 111 3.93555555555556 18.8636740287712 7 7 1 32.4742440476103 5.94995765363456 33.371880513843 227.319708333272 25.47395330374 40.163835076381 5.59545866872307 9.45090700446966 1124.48915636675 10.130532940241 13.8855917441456 1787.40993673293 16.1027922228192 1.81894322033039 0.90286544798789 109.136593219823 81.2578903189101 1.96338096923846 176.704287231461 1.95950097658125 176.355087892312 13.6313206309241 18.2070573998735 14.572443451824 22.356259490724 8.52941216606288 16.6629012115252 6.40358840338132 9.00333090578921 7.24201021424556 13.0058655447037 1.70892434630731 1.6973073870341 1.813485938439 1.81203215513125 1.95669650444618 1.95690254005052 2.100198357322 2.09435117148019 2.26029168293888 2.25710776771655
20190307162831 7 "excited" "baseline" 299.996384201939 69 4.06527777777778 7.94713653728016 6 4 0.666666666666667 32.5479582272388 28.7516441728671 32.6845792763273 195.287749363433 1.48974291247131 65.141417913264 12.6796508572349 8.95551440725494 930.026659539145 13.4786472396978 13.0035553156002 1347.50919017285 19.5291186981573 1.24821924805147 0.73107165584061 74.893154883088 65.7964490256549 1.43540204683688 129.18618421532 1.4250290971811 128.252618746299 45.2709713939115 69.0407633901845 20.0448735450352 26.4517651456015 18.1193612205367 26.6240753656459 5.27149646839932 8.49054858669719 3.4899725791222 5.38307751372939 0.430829492048784 0.417955407535329 1.25457733154297 1.25764483860561 1.38721080734796 1.37379394960525 1.56898399016145 1.559687977318 1.75138747151693 1.72592897614979
20190307162831 7 "excited" "main" 300.0209123415 117 4.34055555555556 4.24925883384626 4 4 1 70.199789973994 12.348804529033 71.3229938856244 280.799159895976 54.061918353239 84.091253771488 4.99083120389255 9.53757212221372 1387.81991294791 11.8617086576745 13.7152902532996 2508.09862343761 21.4367403712616 1.52537280952502 0.680587615948464 91.5223685715013 61.2528854353617 1.64254870370718 147.829383333646 1.61957486579783 145.761737921804 14.9957315078659 24.7643110514609 2.61743834558897 5.03159853706756 9.41427798733673 19.6122381282089 13.292246634586 18.9757284210471 17.2356154896418 36.8347162753167 1.40370795807281 1.38845297805401 1.48766355737463 1.47141384306408 1.63655193453702 1.60800917109321 1.74570173034668 1.73237620717562 1.85429223632812 1.81206345670931
20190308100723 8 "sad" "baseline" 300.014025438503 104 3.92333333333333 7.34125628830904 10 5 0.5 21.4772646138568 19.0701091092961 13.3643999824916 214.772646138568 1.8123002570414 44.800436804475 8.65556922351404 9.29984730936546 2504.48665218304 24.0816024248369 13.480838844358 3896.45014370931 37.4658667664357 1.72194193589694 0.708039966838811 103.316516153817 63.723597015493 1.92207159390292 172.986443451263 1.92183036700877 172.964733030789 20.1611605604992 27.5832996753926 11.6400675791696 25.7360317861211 30.0105999743658 43.8556118013716 25.9389112924416 44.079509913265 22.9810750477966 34.9351166597091 1.68768647676356 1.6960790681278 1.72385176849366 1.66783987661509 1.86301163446336 1.86183546632201 1.91816188948495 1.92549829216542 2.12593399439539 2.1255461805517
20190308100723 8 "sad" "main" 300.009286094856 132 3.84694444444444 15.4387889618573 6 6 1 37.9566865246171 8.01203784416233 38.8764930064495 227.740119147702 24.081512484548 46.16902431404 11.3660755970592 9.28422962760435 3106.72368168851 23.7154479518207 13.5054535067483 5178.22142498794 39.5284078243354 1.89862381800159 0.95020456220049 113.917429080095 85.5184105980441 2.03479125520629 183.131212968566 2.03592973450417 183.233676105375 24.3416411626526 40.4976495612098 21.6016740460235 35.2809802278681 23.2209979789028 38.3609195791118 23.1661196175426 37.6767158109848 25.7982646824923 44.6415348250977 1.69489475714642 1.69464514565867 1.86970641268217 1.87100517262631 2.02223091430664 2.01293810894306 2.1838287689209 2.18537651672363 2.30660050647599 2.31643614812331
20190308105914 9 "excited" "baseline" 300.001091256515 139 3.80666666666667 6.1232144824682 8 6 0.75 26.7057804899032 17.1988617310135 29.8889337835205 213.646243919226 1.05914187693103 45.341231836919 9.68810530398959 9.35152495716327 1209.1770211337 8.69911525995469 13.8146143603134 2297.93690584716 16.5319201859508 1.97261041991296 0.792552873328694 118.356625194778 71.3297585995824 2.04869911004093 184.382919903684 2.04034257863905 183.630832077515 10.4025832570318 24.5569664272215 7.98495572903713 12.1633739556116 6.42306705944126 11.7680054678588 10.1500590938344 18.4223081182216 7.58301548036413 14.2802913557749 1.67105596713362 1.65919790933168 1.95600108637954 1.96179615907164 2.0705542132729 2.07530529840755 2.21657822574888 2.18384847775373 2.36498015854385 2.36298668665319
20190308130944 10 "sad" "baseline" 300.007415155426 145 4.08027777777778 10.1290663889455 7 7 1 33.1814020822619 3.67111568750492 32.393269789521 232.269814575833 27.989047823889 39.7868121684137 9.60142236510788 9.49590239423377 2062.43805289337 14.2237107096094 13.8342283806939 3223.00170116243 22.2275979390513 1.48971744558796 0.555016818015054 89.3830467352778 49.9515136213548 1.75626219384296 158.063597445866 1.74356358310916 156.920722479824 18.0883343918372 24.8475413700485 12.6368759863835 17.0790998389022 14.1990059183104 20.7984938050779 9.89382030939809 15.0576408399541 15.8301050852039 31.8237549005961 1.40537677341037 1.39557253802264 1.60831979786266 1.59900632602717 1.78570646197979 1.77094746113872 1.94538895079808 1.94431392389163 2.04972783703825 2.0244902741856
20190308130944 10 "sad" "main" 300.0055972892 154 4.10083333333333 4.98822733893303 7 7 1 34.4431885754824 13.9798968878535 40.195736979934 241.102320028377 4.30511957858897 45.334775370357 8.98584165364835 9.64652112316396 1933.11398210862 12.5526881955105 13.9600845709583 2781.7768207842 18.063485849248 1.60933071867653 0.363159350103464 96.5598431205915 32.6843415093118 1.79085117227494 161.176605504744 1.77722873969623 159.950586572661 12.5785450092302 17.1589114497289 11.0673233639949 15.2081204411622 19.386141245582 27.7381209079967 10.8616765138702 17.6096281141964 9.22241887245607 12.5197466619654 1.43036454242209 1.42551848038383 1.62191958557932 1.60485896140651 1.7913325890281 1.76800428230074 2.00772667137352 1.99372001528473 2.04745720349825 2.04284197293795
20190311130834 11 "excited" "baseline" 300.010784335922 117 3.65055555555556 12.0446168126966 8 6 0.75 31.5222115812748 25.9654013275254 38.8946635272098 252.177692650198 1.23215890481201 72.167345121389 5.11263926757531 9.27789804863669 1202.65976577873 10.2791432972541 13.6937491481311 2129.11143005402 18.1975335902053 1.844722331923 0.424198544931448 110.68333991538 38.1778690438304 1.98129860053802 178.316874048422 1.97493487686782 177.744138918104 13.1349410689375 18.2571730050183 13.5858020102854 26.5863190294014 11.0205594659613 23.0798695452321 8.01739114069006 11.6383066412393 5.17117445226953 10.6757629785034 1.72726067260742 1.726933016012 1.84296575209674 1.81908193991426 1.9254389154911 1.92433884694026 2.16061812400818 2.16478717543862 2.30690112580034 2.28610141589881
20190311130834 11 "excited" "main" 299.987155395564 113 3.81055555555556 20.8164106047228 5 5 1 47.9291335853956 12.0190552620496 48.6290333340885 239.645667926978 30.559008354276 61.499586587878 9.88126921596582 9.27607266028699 1129.93802466154 9.99945154567732 13.650135760325 1678.7010072609 14.8557611262026 1.79997153713279 0.788327301861489 107.998292227967 70.949457167534 1.9442371608575 174.981344477175 1.94554088741589 175.09867986743 9.37371540428023 11.7410319288504 13.16661135518 16.9467797367185 9.39881741725125 14.6629250089599 8.85904420958957 15.8039670920592 8.42193315135818 13.5638841669591 1.71247617295209 1.71196704814445 1.77288186645508 1.78312318202427 1.97336043922269 1.98187141388514 2.14642186238216 2.13301957102217 2.08941968679428 2.08941058072177
20190311131502 12 "sad" "baseline" 299.987130758701 95 4.01972222222222 38.534288745904 6 4 0.666666666666667 37.218362888737 33.8811367394561 41.3727524787145 223.310177332422 0.623971648546984 76.050507364827 7.62853293607498 9.41680442968404 1259.9530564714 13.2626637523306 13.6232428505963 1675.92642477665 17.6413307871226 1.21578912023624 0.524380071651712 72.9473472141746 47.1942064486541 1.54483703018992 139.035332717092 1.53792909258075 138.413618332267 7.23705679054988 10.4578972018298 12.9188907897518 16.8703325475002 12.291487127744 16.5751554683488 19.0852376019887 26.1991970271869 12.1297932157324 14.9441773177608 1.40700947154652 1.4122275057706 1.46350492477417 1.45991905212402 1.56112932656028 1.5585946598427 1.59081351970326 1.57316959819794 1.66096364392732 1.64930653474012
20190311131502 12 "sad" "main" 300.007928264062 128 4.21555555555556 11.8240365501909 6 6 1 41.1670052117528 13.3380753357957 44.3387302823519 247.002031270517 17.83595520881 57.58150152217 8.23637208867097 9.59128370890824 1898.61548951131 14.8329335118071 13.9492250914588 2735.09244429221 21.3679097210329 1.59516121286504 0.669586060243494 95.7096727719027 60.2627454219145 1.72689859669859 155.420873702873 1.71153173788 154.0378564092 19.3063869702378 23.7959029456722 17.4513950574161 27.4270415992093 12.541776661082 18.158324743557 10.9362994103034 16.7427098316166 14.8426681597105 20.7789291355083 1.40346881519664 1.4000987590443 1.51980102330988 1.49796132824468 1.70703828241918 1.69532891199769 1.92308807662438 1.90339377381504 2.15821313757645 2.14039057503968
20190314120341 13 "excited" "baseline" 299.996072672167 119 4.11944444444444 11.8980271290509 7 7 1 30.2975826040118 12.4967714788531 32.7729639250336 212.083078228083 3.642214397082 43.489897771747 12.6691612191722 9.10602725983655 2342.76151999029 19.6870715965571 13.2188338845788 3821.15946534818 32.1105837424217 1.03422339553725 0.56020932874155 62.0534037322353 50.4188395867395 1.58936797492462 143.043117743216 1.57197914060318 141.478122654286 20.6917312780826 36.5701593090847 17.4169527821252 33.182458188156 30.5832995164703 45.4395465524515 19.42931457517 28.5362306414539 20.7253503319363 30.6186436403771 1.27545013046265 1.23412772369385 1.49803589838201 1.47593765411785 1.46572810779918 1.44707528114319 1.73204409356974 1.71837685225484 1.77685149964832 1.78263183833291
20190314120341 13 "excited" "main" 300.013638785457 110 4.2775 15.804019096292 7 7 1 32.247091537098 15.3563483744574 33.897360298368 225.729640759686 0.581703361473046 49.253089261429 9.74666315491319 9.47736126044064 2026.1443988127 18.4194945346609 13.7365579295387 2915.27695189519 26.5025177445018 1.35815174601813 0.726052671788801 81.4891047610875 65.3447404609921 1.63394557322352 147.055101590117 1.62215196700192 145.993677030173 20.6758819196977 30.8971262400597 15.1552881563391 23.5446932132699 22.2703791335176 30.5879241827765 15.9758127710623 23.3267137002349 18.1046708591514 24.7542108761646 1.44305002316562 1.43062340148477 1.4970707691077 1.48366400924383 1.53629016428546 1.52497733406842 1.7570568530743 1.7358351821061 1.85182820638021 1.85154500374427
20190314130014 14 "sad" "baseline" 300.009336837037 132 4.39 7.12920335015252 9 9 1 22.8749178788004 6.68326045078796 24.9966999578892 205.874260909204 7.61924088767898 28.2792728557047 10.8757340722101 9.64476047786513 1851.56587532329 14.1340906513228 14.0312521463178 3121.90223428125 23.8313147655057 1.62302798815513 0.918533149505397 97.3816792893077 82.6679834554857 1.73379657912441 156.041692121197 1.71776268812855 154.598641931569 11.8857209643808 18.2209417628883 19.2191514692213 27.3683059790981 17.1571426441632 26.7352995874296 10.04698052681 20.8293865413369 13.3604832573005 25.8398434850476 1.45232979222348 1.44660389950401 1.43698802269495 1.42840529146707 1.65483280334473 1.64095550965702 1.92810378035288 1.91549944499013 2.06198439556619 2.02180308874634
20190314130014 14 "sad" "main" 299.997035637255 129 4.40722222222222 5.51586401966984 9 8 0.888888888888889 23.1145179816373 6.91009296582641 23.8776107598521 208.030661834736 8.12463485058197 34.042226170011 10.8063137228561 9.65294072776793 1557.75732242286 12.0756381583167 14.1264292523297 2407.18647925629 18.6603603043123 1.64608719048457 0.920170453509338 98.7652314290741 82.8153408158404 1.73520624885263 156.168562396737 1.72360440766612 155.124396689951 14.5367943803824 19.0166691306437 12.7123058457124 24.0085602936292 11.22769390313 16.7721255960023 9.05730545936365 12.7754721194521 12.7484088395776 19.2186798953873 1.4560546094721 1.45075678507487 1.56559098113667 1.54774843131795 1.82129627224133 1.79604496182673 1.86486660314489 1.85742192586263 1.99412431928847 1.98976332118368
20190314135727 15 "excited" "baseline" 299.999591871851 106 4.10305555555556 7.77129035812339 12 5 0.416666666666667 16.2524900747684 16.7176515175317 7.26087569448955 195.02988089722 0.932862013744206 45.310892825609 8.83622005604609 9.53920282702846 1678.42376169022 15.8341864310398 13.7614078390608 2543.35635828166 23.9939279083176 1.44019949970304 0.642784612044878 86.4119699821826 57.850615084039 1.62814219130292 146.532797217263 1.6171490998489 145.543418986401 22.5809642550887 35.1652004739436 13.4971115158678 19.4301122391868 14.3485065837654 19.6071731435465 16.8299843580602 25.5484299242571 14.3071215832372 24.2781796935687 1.33700685024261 1.31080469299765 1.43711989316073 1.44122673782648 1.61929789363977 1.60550864738577 1.74516259765625 1.73362064754515 1.94255854067595 1.92976034554647
20190314135727 15 "excited" "main" 300.001467087876 122 4.27888888888889 2.97241180492561 5 5 1 52.7445007901445 15.3270321532178 47.885548731618 263.722503950722 40.2283646045428 79.478578554858 8.32663783305695 9.41509079605087 2172.02324624655 17.8034692315291 13.5752441799064 3161.77670534241 25.9162025028066 1.59087452208976 0.767297470761961 95.4524713253857 69.0567723685765 1.66443078123957 149.798770311561 1.65000713987857 148.500642589071 19.3430021372011 25.7084236797558 14.6018560517784 20.6540727600774 19.8024916302772 31.7123343837388 18.8376833312375 28.311604800736 16.1000116504702 22.2762047252377 1.38306515693665 1.37977405548096 1.51611548434171 1.50055391055836 1.65825469990139 1.64395500159433 1.84627947763296 1.82987766747624 1.94505789620536 1.92156174161183
20190314141803 16 "sad" "baseline" 300.00549733676 37 3.26833333333333 6.37989793808365 17 1 0.0588235294117647 14.0638515131139 12.4148444942428 10.232219688199 239.085475722937 1.0735636694595 41.30064675438 3.40875772973371 8.97308865522385 310.466730640986 8.39099272002666 13.1954927352779 700.000240516617 18.918925419368 1.33097551448582 0.38564528608388 79.8585308691492 34.7080757475492 1.71940721666491 154.746649499842 1.70332585314328 153.299326782895 0.0123811554770631 29.9197231642337 6.0770002383689 15.3537331836865 7.84575529702702 15.8940524520251 16.9494754489214 27.8257539609055 7.24992695464199 8.15894149665007 0.756633270263672 0.735772533416748 1.71026161055131 1.66970871311611 1.88493627115885 1.88221360342843 1.77304312569755 1.76725648218272 1.84994354248047 1.84494369506836
20190314141803 16 "sad" "main" 300.015798315269 118 3.66611111111111 14.8137833395468 8 6 0.75 28.4987011330654 13.6479664724462 32.1280351798155 227.989609064523 10.8654005273652 44.186445779041 8.17320084445709 9.43582147012233 1084.00658230039 9.1864964601728 13.9149968138766 2041.62527217325 17.301909086214 1.64962577611539 0.50576390947394 98.9775465669237 45.5187518526546 2.0201199877926 181.810798901334 2.01296017739581 181.166415965623 8.84693971478448 14.6740922006867 15.079119402721 32.5730904036955 8.10646745093543 18.1415820937142 7.77965383873413 13.2963246138705 8.64572316333126 14.7407741238396 1.72407717132569 1.71475150728226 1.78514512125651 1.76677390725272 1.96003306560635 1.94214180391327 2.08081196752088 2.08021973243126 2.39980822451153 2.40288971920848
20190314155740 17 "excited" "baseline" 300.013902879679 121 3.92694444444444 9.53359606000552 8 8 1 24.7871776982184 2.58673490648348 25.5346847506334 198.297421585747 20.4089624912647 27.491584344469 13.1689836048467 9.43746809797992 1857.62149633909 15.3522437713974 13.8475474531294 2850.05207649622 23.5541493925307 1.87328446576235 0.881271943675528 112.397067945741 79.3144749307975 2.02952318609929 182.657086748936 2.02611974299502 182.350776869552 18.6988658034528 25.5172097327873 6.86467731368262 9.6584361960494 14.961330558221 24.6007401654335 15.2085708030305 24.0774368510612 18.5268079309409 29.4769578454078 1.72618379202707 1.7214257258606 1.82486525950712 1.82655448593011 2.03894185923211 2.0262167341778 2.14800148782276 2.15235043250931 2.35982366507394 2.35851209813898
20190314155740 17 "excited" "main" 300.011340917289 165 3.70833333333333 2.7483550402316 8 8 1 29.125178706461 4.73064602678561 28.470312540092 233.001429651688 21.309859796933 36.758181178768 9.1802223179099 9.45809943337758 3267.25990804192 19.8015752002541 13.7835786308567 5158.28803479426 31.2623517260258 2.07466290204258 0.90942880888177 124.479774122555 81.8485927993593 2.14443716781418 192.999345103276 2.13772431632654 192.395188469389 19.9564325742199 31.5448427208574 27.6195997224816 43.2209440183164 7.2080181099741 10.314552843373 19.1993153715612 29.5546468372282 23.6817083113249 39.4860950448341 1.72063705647787 1.71442791557312 1.95496587007565 1.95160658112246 2.12934692729603 2.12999581456816 2.35377298246111 2.35749975100431 2.56007881933901 2.53281677156336
20190315110553 18 "sad" "baseline" 300.006053964962 110 4.46055555555556 3.64608228019097 13 9 0.692307692307692 14.1173568010245 8.3826101041004 18.6315379727443 183.525638413319 1.33093619866497 22.287865958484 9.40286110595435 9.64030878524018 1610.87442102961 14.644312918451 14.0544193302178 2378.15549791563 21.6195954355966 1.65871034153921 0.93775565320915 99.5226204923527 84.3980087888235 1.66670222267052 150.003200040347 1.6506564974396 148.559084769564 19.7331604537271 27.4556801697698 10.3985632924587 14.1567640906151 13.4829845858397 22.1087862354241 13.6977901413677 18.7786713734113 18.1644380342877 30.3789216550336 1.41441017073814 1.39889360781069 1.57353502159614 1.56435169412308 1.77248829631062 1.75780951551798 1.90504984130859 1.88831868561126 1.95181160820855 1.90926273408827
