expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
20190314100718,0070,sad,main,300.023932248,1,(38; 557),0,(255; 0; 0),1,0,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024059336,2,(481; 565),1,(255; 0; 0),1,18,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024138425,3,(158; 128),2,(255; 0; 0),1,25,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024331622,4,(59; 125),1,(255; 0; 0),1,17,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024414033,5,(45; 420),0,(255; 0; 0),1,0,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024497047,6,(206; 478),2,(255; 0; 0),1,24,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024612059,7,(452; 199),1,(255; 0; 0),1,16,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024691149,8,(112; 198),0,(255; 0; 0),1,0,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
20190314100718,0070,sad,main,300.024767221,9,(513; 240),1,(255; 0; 0),1,20,120,8,6,(41; 119)--(50; 110)--(57; 105)--(61; 104)--(51; 117)--(47; 122)--(40; 135)--(58; 125)--(61; 116)--(62; 114)--(65; 113)--(76; 109)--(74; 118)--(69; 145)--(72; 141)--(72; 138)--(81; 127)--(143; 113)--(144; 117)--(137; 122)--(136; 129)--(157; 116)--(149; 129)--(146; 133)--(144; 136)--(144; 147)--(148; 144)--(159; 127)--(161; 128)--(166; 119)--(168; 118)--(170; 113)--(175; 125)--(174; 128)--(167; 139)--(221; 484)--(222; 479)--(227; 470)--(219; 466)--(219; 470)--(207; 492)--(205; 494)--(201; 498)--(201; 490)--(203; 482)--(204; 480)--(209; 468)--(207; 465)--(210; 458)--(203; 461)--(197; 467)--(199; 475)--(192; 482)--(434; 210)--(443; 197)--(450; 181)--(451; 177)--(455; 177)--(454; 191)--(453; 201)--(449; 206)--(449; 213)--(457; 221)--(458; 217)--(463; 204)--(465; 193)--(467; 188)--(469; 210)--(469; 213)--(531; 255)--(535; 244)--(526; 247)--(524; 253)--(520; 257)--(523; 241)--(524; 235)--(526; 232)--(529; 226)--(521; 224)--(519; 234)--(511; 254)--(508; 255)--(505; 260)--(502; 256)--(514; 227)--(501; 227)--(499; 228)--(492; 248)--(491; 246)--(485; 559)--(503; 558)--(496; 558)--(488; 571)--(487; 577)--(483; 577)--(479; 586)--(472; 585)--(474; 575)--(481; 557)--(479; 556)--(481; 553)--(480; 550)--(480; 547)--(481; 543)--(472; 546)--(473; 549)--(472; 555)--(195; 488)--(200; 488)--(217; 482)--(210; 477)--(208; 481)--(213; 467)--(156; 147)--(151; 145)--(148; 138)--(139; 136)--(142; 123)--(164; 114)--(172; 135)
