expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
20190326161208,0031,excited,main,300.00436046,1,(177; 518),0,(255; 0; 0),1,0,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.004496602,2,(268; 433),1,(255; 0; 0),1,24,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.004577804,3,(81; 333),1,(255; 0; 0),1,21,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.004770998,4,(491; 340),1,(255; 0; 0),1,19,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.004857332,5,(539; 510),1,(255; 0; 0),1,19,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.004936723,6,(209; 34),1,(255; 0; 0),1,17,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.005055658,7,(450; 93),1,(255; 0; 0),1,21,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.005137766,8,(38; 438),0,(255; 0; 0),1,0,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
20190326161208,0031,excited,main,300.005215345,9,(543; 129),0,(255; 0; 0),1,0,121,6,6,(93; 352)--(100; 346)--(96; 335)--(93; 337)--(98; 326)--(104; 330)--(103; 326)--(102; 323)--(96; 321)--(91; 323)--(84; 324)--(89; 332)--(81; 335)--(87; 336)--(70; 350)--(76; 344)--(71; 341)--(76; 334)--(64; 326)--(63; 329)--(63; 340)--(201; 20)--(196; 29)--(191; 32)--(191; 36)--(194; 42)--(203; 33)--(207; 27)--(205; 26)--(216; 22)--(214; 25)--(210; 33)--(210; 48)--(213; 44)--(217; 43)--(228; 33)--(231; 35)--(232; 38)--(245; 427)--(247; 438)--(250; 446)--(253; 421)--(257; 424)--(258; 426)--(262; 452)--(260; 450)--(265; 438)--(267; 413)--(272; 419)--(271; 421)--(272; 430)--(271; 442)--(273; 444)--(278; 452)--(280; 449)--(278; 448)--(276; 426)--(282; 422)--(289; 429)--(288; 437)--(287; 442)--(289; 444)--(450; 76)--(452; 80)--(445; 77)--(443; 92)--(436; 92)--(439; 88)--(435; 86)--(432; 96)--(431; 102)--(444; 98)--(448; 100)--(452; 98)--(449; 95)--(449; 91)--(458; 111)--(459; 109)--(460; 112)--(460; 76)--(465; 82)--(470; 86)--(470; 102)--(480; 326)--(481; 332)--(476; 335)--(474; 337)--(482; 347)--(475; 355)--(478; 358)--(484; 343)--(485; 338)--(486; 331)--(490; 324)--(492; 319)--(496; 320)--(500; 337)--(496; 357)--(511; 345)--(509; 338)--(513; 336)--(509; 326)--(521; 517)--(523; 515)--(522; 505)--(525; 510)--(533; 494)--(533; 503)--(536; 511)--(531; 518)--(541; 512)--(543; 509)--(540; 507)--(540; 500)--(544; 490)--(550; 498)--(553; 514)--(550; 523)--(558; 517)--(560; 516)--(562; 509)
