expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
20190308140319,0093,excited,main,300.026167976,1,(166; 237),0,(255; 0; 0),1,0,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026317402,2,(41; 269),1,(255; 0; 0),1,23,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026417623,3,(543; 236),1,(255; 0; 0),1,19,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026645838,4,(487; 547),1,(255; 0; 0),1,20,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026750889,5,(43; 40),1,(255; 0; 0),1,10,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026889145,6,(240; 547),1,(255; 0; 0),1,25,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.026984839,7,(248; 470),1,(255; 0; 0),1,23,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.027076607,8,(410; 55),1,(255; 0; 0),1,19,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
20190308140319,0093,excited,main,300.027185583,9,(254; 397),0,(255; 0; 0),1,0,139,7,7,(407; 67)--(405; 70)--(397; 69)--(393; 68)--(390; 60)--(394; 50)--(428; 41)--(430; 42)--(430; 68)--(423; 69)--(412; 68)--(409; 70)--(396; 62)--(398; 56)--(403; 45)--(409; 42)--(418; 46)--(414; 52)--(418; 50)--(554; 230)--(563; 238)--(554; 250)--(551; 250)--(548; 251)--(533; 253)--(541; 221)--(543; 216)--(541; 215)--(553; 222)--(554; 220)--(529; 241)--(534; 240)--(541; 234)--(552; 232)--(554; 244)--(547; 247)--(549; 234)--(522; 247)--(496; 568)--(482; 570)--(477; 568)--(472; 539)--(477; 533)--(503; 530)--(496; 561)--(479; 562)--(476; 545)--(483; 541)--(490; 537)--(491; 533)--(503; 544)--(497; 552)--(490; 543)--(493; 541)--(493; 550)--(488; 551)--(472; 547)--(470; 545)--(237; 544)--(230; 533)--(233; 531)--(241; 530)--(262; 547)--(263; 553)--(254; 563)--(252; 565)--(242; 567)--(239; 567)--(235; 565)--(229; 565)--(222; 562)--(223; 560)--(233; 537)--(242; 537)--(254; 554)--(243; 562)--(233; 561)--(246; 549)--(244; 551)--(242; 552)--(235; 556)--(220; 543)--(244; 528)--(233; 466)--(236; 459)--(270; 477)--(261; 484)--(250; 490)--(240; 491)--(226; 478)--(238; 466)--(244; 462)--(244; 458)--(260; 458)--(264; 460)--(267; 461)--(266; 463)--(266; 471)--(258; 477)--(252; 481)--(242; 479)--(249; 468)--(261; 467)--(262; 469)--(253; 472)--(251; 473)--(59; 258)--(46; 253)--(37; 251)--(28; 258)--(19; 275)--(21; 277)--(41; 291)--(63; 275)--(56; 261)--(48; 260)--(33; 256)--(25; 266)--(26; 268)--(30; 276)--(40; 286)--(45; 282)--(54; 269)--(34; 272)--(47; 271)--(46; 267)--(41; 264)--(36; 265)--(30; 265)--(56; 58)--(50; 57)--(30; 55)--(28; 57)--(27; 36)--(30; 31)--(55; 36)--(42; 50)--(36; 50)--(52; 24)
