expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
2019031490714,0069,excited,main,300.00742751,1,(251; 98),0,(255; 0; 0),1,0,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.007576633,2,(563; 107),1,(255; 0; 0),1,29,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.007670817,3,(411; 375),1,(255; 0; 0),1,28,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.007883937,4,(431; 228),0,(255; 0; 0),1,0,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.007981441,5,(213; 223),1,(255; 0; 0),1,23,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.008110038,6,(68; 185),0,(255; 0; 0),1,0,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.008204523,7,(164; 462),1,(255; 0; 0),1,32,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.008313196,8,(247; 456),1,(255; 0; 0),1,26,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
2019031490714,0069,excited,main,300.008405568,9,(91; 473),1,(255; 0; 0),1,6,144,6,6,(562; 90)--(566; 90)--(579; 90)--(578; 94)--(581; 101)--(585; 103)--(579; 120)--(553; 120)--(543; 116)--(541; 110)--(544; 104)--(554; 91)--(566; 95)--(570; 94)--(577; 112)--(572; 117)--(567; 117)--(560; 117)--(556; 117)--(548; 110)--(553; 101)--(574; 99)--(572; 111)--(563; 111)--(560; 104)--(564; 104)--(562; 101)--(570; 101)--(567; 106)--(422; 356)--(412; 358)--(400; 362)--(397; 364)--(400; 387)--(412; 394)--(422; 394)--(434; 375)--(433; 373)--(403; 369)--(396; 374)--(401; 381)--(420; 386)--(426; 383)--(425; 374)--(409; 368)--(409; 373)--(409; 376)--(408; 378)--(405; 380)--(406; 382)--(409; 385)--(419; 372)--(419; 369)--(418; 367)--(413; 370)--(412; 374)--(414; 380)--(247; 447)--(259; 439)--(269; 453)--(265; 467)--(260; 471)--(248; 476)--(241; 475)--(237; 471)--(234; 466)--(234; 449)--(240; 447)--(242; 450)--(243; 452)--(244; 468)--(248; 470)--(259; 462)--(263; 455)--(261; 449)--(246; 454)--(244; 455)--(243; 457)--(250; 464)--(253; 462)--(251; 454)--(253; 451)--(255; 455)--(234; 221)--(227; 242)--(223; 240)--(214; 241)--(207; 238)--(193; 234)--(193; 216)--(201; 212)--(211; 206)--(224; 205)--(227; 221)--(227; 228)--(224; 233)--(222; 211)--(221; 209)--(217; 210)--(209; 236)--(209; 228)--(210; 226)--(210; 213)--(209; 209)--(203; 215)--(205; 227)--(153; 475)--(162; 481)--(169; 483)--(183; 451)--(182; 449)--(176; 446)--(177; 453)--(177; 458)--(178; 468)--(176; 475)--(173; 477)--(174; 470)--(173; 466)--(174; 462)--(172; 452)--(174; 448)--(167; 451)--(166; 458)--(168; 467)--(168; 470)--(164; 474)--(161; 469)--(162; 456)--(162; 452)--(161; 446)--(160; 443)--(152; 477)--(150; 476)--(154; 455)--(144; 468)--(144; 464)--(145; 461)--(108; 471)--(97; 462)--(88; 480)--(86; 482)--(74; 481)--(78; 465)
