expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
20190312134824,0044,sad,main,300.015049503,1,(72, 194),1,(255, 0, 0),1,21,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.015186852,2,(68, 39),0,(255, 0, 0),1,0,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.015278619,3,(168, 89),1,(255, 0, 0),1,13,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.015506527,4,(181, 444),1,(255, 0, 0),1,18,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.016044753,5,(50, 388),1,(255, 0, 0),1,25,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.016234929,6,(97, 469),1,(255, 0, 0),1,23,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.016339676,7,(441, 133),1,(255, 0, 0),1,21,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.01644714,8,(494, 432),1,(255, 0, 0),1,16,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
20190312134824,0044,sad,main,300.016563056,9,(424, 529),0,(255, 0, 0),1,0,137,7,7,(180, 91)--(173, 93)--(170, 99)--(175, 103)--(181, 106)--(185, 102)--(187, 92)--(185, 82)--(183, 79)--(181, 77)--(175, 74)--(163, 85)--(162, 106)--(429, 153)--(433, 155)--(440, 149)--(433, 150)--(424, 144)--(436, 146)--(459, 143)--(440, 142)--(420, 129)--(418, 127)--(420, 126)--(428, 124)--(426, 130)--(429, 131)--(434, 113)--(442, 113)--(447, 117)--(448, 119)--(443, 126)--(440, 133)--(454, 140)--(64, 183)--(58, 185)--(55, 189)--(53, 191)--(55, 198)--(66, 191)--(75, 172)--(78, 174)--(78, 180)--(76, 185)--(76, 188)--(72, 201)--(68, 200)--(67, 212)--(76, 213)--(80, 206)--(81, 200)--(84, 195)--(87, 184)--(88, 182)--(92, 198)--(48, 378)--(51, 382)--(38, 377)--(35, 373)--(30, 378)--(34, 397)--(41, 387)--(46, 391)--(45, 394)--(39, 408)--(51, 401)--(50, 393)--(51, 389)--(55, 385)--(55, 366)--(65, 374)--(67, 379)--(69, 378)--(73, 383)--(65, 390)--(62, 395)--(60, 397)--(66, 405)--(57, 405)--(55, 396)--(159, 448)--(164, 435)--(185, 423)--(199, 436)--(188, 434)--(172, 434)--(174, 445)--(184, 447)--(196, 447)--(195, 449)--(192, 462)--(181, 460)--(174, 440)--(176, 439)--(177, 443)--(190, 440)--(189, 428)--(187, 429)--(479, 446)--(483, 448)--(489, 446)--(488, 438)--(487, 436)--(485, 428)--(483, 427)--(488, 417)--(495, 415)--(500, 422)--(494, 432)--(505, 443)--(504, 419)--(504, 429)--(506, 431)--(512, 440)--(110, 466)--(104, 468)--(101, 469)--(95, 458)--(92, 460)--(91, 456)--(77, 471)--(83, 486)--(92, 478)--(90, 472)--(88, 464)--(92, 466)--(95, 465)--(97, 468)--(101, 480)--(110, 481)--(116, 478)--(117, 476)--(119, 468)--(115, 462)--(114, 460)--(94, 450)--(99, 461)
