expStartTime,subjectID,condition,block,timespent,patch_number,patch_center_coordinates,patch_times_entered,patch_color,patch_value_per_berry,patch_points_scored,total_points_scored,total_patches_entered,unique_patches_entered,all_encountered_berry_coords
20190322120245,0083,excited,baseline,300.012834112,1,(75, 212),1,(255, 0, 0),1,24,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.012980819,2,(57, 400),1,(255, 0, 0),1,26,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013079227,3,(480, 59),1,(255, 0, 0),1,18,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013308947,4,(476, 258),1,(255, 0, 0),1,13,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013415505,5,(389, 519),0,(255, 0, 0),1,0,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013553458,6,(142, 244),1,(255, 0, 0),1,27,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013652168,7,(112, 462),1,(255, 0, 0),1,23,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013767178,8,(199, 364),1,(255, 0, 0),1,19,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
20190322120245,0083,excited,baseline,300.013882189,9,(122, 533),0,(255, 0, 0),1,0,150,7,7,(467, 75)--(471, 73)--(470, 76)--(474, 75)--(476, 77)--(487, 75)--(490, 71)--(494, 65)--(497, 65)--(502, 58)--(495, 53)--(492, 46)--(486, 43)--(478, 43)--(475, 42)--(466, 53)--(468, 70)--(473, 69)--(463, 275)--(461, 270)--(462, 254)--(486, 244)--(490, 247)--(493, 254)--(495, 266)--(494, 269)--(490, 274)--(488, 272)--(474, 253)--(477, 249)--(482, 249)--(194, 347)--(183, 355)--(181, 374)--(191, 384)--(200, 384)--(211, 381)--(214, 380)--(217, 377)--(219, 375)--(221, 365)--(218, 360)--(216, 355)--(214, 350)--(196, 353)--(191, 373)--(209, 359)--(208, 355)--(203, 354)--(203, 359)--(56, 215)--(60, 225)--(71, 232)--(73, 233)--(76, 233)--(79, 232)--(94, 224)--(92, 225)--(83, 228)--(80, 228)--(64, 219)--(65, 214)--(67, 216)--(73, 221)--(79, 222)--(82, 222)--(96, 217)--(87, 216)--(68, 213)--(67, 211)--(61, 200)--(65, 198)--(70, 203)--(94, 201)--(156, 259)--(165, 246)--(164, 239)--(153, 226)--(149, 225)--(143, 225)--(135, 228)--(132, 230)--(129, 235)--(124, 253)--(142, 264)--(145, 263)--(152, 258)--(160, 246)--(146, 228)--(142, 232)--(140, 233)--(138, 232)--(128, 249)--(133, 254)--(140, 261)--(145, 260)--(149, 255)--(156, 248)--(152, 235)--(145, 236)--(136, 238)--(62, 410)--(58, 414)--(52, 416)--(41, 417)--(38, 410)--(39, 406)--(38, 404)--(37, 401)--(36, 394)--(39, 394)--(56, 379)--(66, 379)--(43, 396)--(57, 409)--(61, 404)--(71, 405)--(74, 399)--(73, 397)--(62, 399)--(62, 396)--(61, 388)--(61, 385)--(64, 387)--(58, 387)--(56, 394)--(40, 387)--(94, 465)--(107, 445)--(111, 442)--(119, 443)--(126, 447)--(120, 481)--(104, 457)--(117, 446)--(124, 451)--(128, 455)--(129, 458)--(111, 478)--(107, 477)--(107, 472)--(108, 468)--(114, 466)--(112, 467)--(116, 475)--(115, 472)--(121, 456)--(122, 470)--(120, 473)--(121, 475)
