"subjectID" "window" "condition" "entertime" "actual" "optimal"
15 "9" "excited" 25.7908358325648 48.5665359066739 53.046064748082
15 "9" "excited" 51.4220633715551 52.3549253852993 53.046064748082
15 "9" "excited" 59.6802315946128 65.4633552541217 113.308288291824
15 "9" "excited" 74.8958714758572 110.11446123009 113.308288291824
15 "9" "excited" 122.377137276862 163.642675956211 158.044321449217
15 "9" "excited" 171.589443910302 216.900336735911 212.570046050258
15 "9" "excited" 248.524883893277 251.158584652631 300.009674025753
15 "9" "excited" 261.348159272614 266.359231559898 300.009674025753
15 "9" "excited" 275.907402303569 300.009674025753 300.009674025753
16 "9" "sad" 6.3888082060075 10.2597785186985 40.1357094450289
16 "9" "sad" 18.3510797100246 19.4246433794841 40.1357094450289
16 "9" "sad" 21.6428684198213 29.4480557370962 40.1357094450289
16 "9" "sad" 30.2577221869203 39.8169903960371 40.1357094450289
16 "9" "sad" 42.7873221048119 47.8633568740859 81.4748025399259
16 "9" "sad" 48.8814379228996 61.3075788746021 81.4748025399259
16 "9" "sad" 61.8772346986366 63.1382194859472 81.4748025399259
16 "9" "sad" 66.2684421596314 76.85392558023 81.4748025399259
16 "9" "sad" 80.3209495591958 106.828275467557 105.507736148363
16 "9" "sad" 109.126288112851 131.847284763614 132.167239664382
16 "9" "sad" 133.698227274168 136.603724459994 170.928580506204
16 "9" "sad" 141.638772359061 182.939419113441 170.928580506204
16 "9" "sad" 188.343683918984 229.207712451644 226.578054122097
16 "9" "sad" 237.315065830087 250.612275805651 300.014407604684
16 "9" "sad" 254.606995512717 274.083140766053 300.014407604684
16 "9" "sad" 276.718882963871 286.95110265207 300.014407604684
16 "9" "sad" 289.890635268264 300.014407604684 300.014407604684
17 "9" "excited" 9.54150382090714 36.7134037392516 38.0238675760974
17 "9" "excited" 47.0616386356124 72.2159655507072 68.3671614803053
17 "9" "excited" 84.8356679380383 105.244630429303 100.028529641274
17 "9" "excited" 125.016587099024 151.409557776976 154.306137450022
17 "9" "excited" 154.35191135918 181.843495703649 185.842244154684
17 "9" "excited" 192.193951148536 218.108993734708 221.499569081971
17 "9" "excited" 233.405464131168 254.979333141143 257.378402478948
17 "9" "excited" 275.833044998106 300.021810640581 300.021810640581
18 "9" "sad" 3.65958876507267 25.6851763136168 24.994406987643
18 "9" "sad" 30.4629642542877 50.5012040009599 43.8306498767624
18 "9" "sad" 52.3621704920903 70.9937084648346 68.6851147325222
18 "9" "sad" 77.8187411797911 98.0910684772716 99.332983770061
18 "9" "sad" 104.983689764105 126.958203945114 132.617381263952
18 "9" "sad" 133.161231682266 155.44909764075 153.274005986045
18 "9" "sad" 174.104849360266 192.166720550124 195.071876306523
18 "9" "sad" 206.656326476399 225.755247448837 226.739927642214
18 "9" "sad" 240.737271806575 244.591141680288 300.019560449844
18 "9" "sad" 257.626305390912 258.957241589577 300.019560449844
18 "9" "sad" 270.299190842529 275.243029186118 300.019560449844
18 "9" "sad" 276.566852466489 284.993513156167 300.019560449844
18 "9" "sad" 297.4400920094 300.019560449844 300.019560449844
19 "9" "excited" 7.41389710221706 33.0767375905793 36.5422106707359
19 "9" "excited" 45.1028564269985 46.3551647369748 54.0011576642049
19 "9" "excited" 49.2560273251014 83.2687577070702 81.9652145301196
19 "9" "excited" 100.002720737283 150.783365859622 117.283807341734
19 "9" "excited" 155.479256076228 255.233947785873 198.043522136743
19 "9" "excited" 259.871216120965 300.001120232559 287.135668585039
20 "9" "sad" 12.9445438255647 16.7154027923848 47.5765976881865
20 "9" "sad" 17.5120948802255 54.0616468501451 47.5765976881865
20 "9" "sad" 66.9065726574263 110.528995171345 109.087064904894
20 "9" "sad" 116.336012900562 154.447525963527 142.843058763724
20 "9" "sad" 160.300872031597 196.84841689196 195.914344509232
20 "9" "sad" 215.138021459077 269.137760948392 244.47879750924
20 "9" "sad" 272.499623874491 300.008040512883 300.008040512883
21 "9" "excited" 11.0473628349359 26.5219019151611 27.3378521724116
21 "9" "excited" 32.517151745814 47.8919867758377 53.0032348001222
21 "9" "excited" 52.5112128266647 68.8735536072429 71.6879715907513
21 "9" "excited" 74.4045332481668 88.794452843038 106.006243502326
21 "9" "excited" 91.6231297868461 107.550106196592 106.006243502326
21 "9" "excited" 117.827744176696 138.344400861647 138.392461913519
21 "9" "excited" 146.006964057374 160.920141249316 163.541449574429
21 "9" "excited" 186.439489374907 206.19404393484 208.160432019088
21 "9" "excited" 224.213733471306 250.065724159332 251.375523889102
21 "9" "excited" 272.21321124247 273.079926670619 300.008759256733
22 "9" "sad" 17.1412574666649 89.1380247796074 85.7742936024855
22 "9" "sad" 117.090810161064 203.52207790326 167.213707208931
22 "9" "sad" 215.152455501877 277.322126443374 278.266446284085
22 "9" "sad" 286.173557169266 300.006169243197 300.006169243197
23 "9" "excited" 9.38839793098347 11.7556999835481 45.056637440626
23 "9" "excited" 15.8692709992046 17.0671358731663 45.056637440626
23 "9" "excited" 19.3042574226043 20.7152334133792 45.056637440626
23 "9" "excited" 25.2712615295448 26.9538145039447 45.056637440626
23 "9" "excited" 28.5090013086061 29.8876412939956 45.056637440626
23 "9" "excited" 35.941991466137 37.2108881466243 45.056637440626
23 "9" "excited" 38.0135723740712 40.4792040293599 45.056637440626
23 "9" "excited" 41.0108141884906 58.070101745261 127.914102608609
23 "9" "excited" 62.7156629742943 64.158153280496 127.914102608609
23 "9" "excited" 65.1541411272125 66.1001556139506 127.914102608609
23 "9" "excited" 70.47150936476 72.3804539218187 127.914102608609
23 "9" "excited" 80.0368990712971 82.7111620935887 127.914102608609
23 "9" "excited" 87.5958716267922 152.321343864569 127.914102608609
23 "9" "excited" 155.079305155787 211.397198043279 182.653603345926
23 "9" "excited" 217.116329201237 280.758064530736 253.481190333521
23 "9" "excited" 285.425475407411 300.0071063201 300.0071063201
24 "9" "sad" 11.4938547013836 12.382024303475 20.493585434216
24 "9" "sad" 20.8400139463488 24.4219078424063 32.4953335577227
24 "9" "sad" 25.1033958755636 27.7113791037207 32.4953335577227
24 "9" "sad" 28.2653627937374 40.43410244529 58.7994282600722
24 "9" "sad" 40.8439149997208 98.6888312989877 58.7994282600722
24 "9" "sad" 104.107408016736 164.733559231985 149.732822369702
24 "9" "sad" 170.795113948009 219.296457717961 208.671865052472
24 "9" "sad" 223.775915681945 274.947903444175 249.820385818797
25 "9" "excited" 2.52512659670327 68.648599248042 62.8541666352219
25 "9" "excited" 73.43887752684 147.611093418179 101.418795931397
25 "9" "excited" 153.186972803028 229.259691156871 230.820144384389
25 "9" "excited" 240.346303678134 300.008501562932 282.229131052304
26 "9" "sad" 18.086594409067 22.5238385176979 29.1553588705235
26 "9" "sad" 23.5832637271579 26.2903246158328 29.1553588705235
26 "9" "sad" 27.525757202994 28.6175712450776 29.1553588705235
26 "9" "sad" 48.5786309292915 50.7439539225734 57.5711484792548
26 "9" "sad" 58.6063392685994 60.1290379254291 154.959170884041
26 "9" "sad" 92.762502924365 94.5968714200113 154.959170884041
26 "9" "sad" 103.601954004078 119.441571112255 154.959170884041
26 "9" "sad" 122.230467732368 152.357234388419 154.959170884041
26 "9" "sad" 158.112171244776 175.425588306766 175.262749703035
26 "9" "sad" 177.496725767768 204.098751013151 208.109587238147
26 "9" "sad" 229.991392480722 266.92722338526 263.725310737363
26 "9" "sad" 274.971131272669 289.910148716223 287.327342020144
26 "9" "sad" 291.744664826266 300.00796483819 300.00796483819
27 "9" "excited" 11.932733817836 15.7759562891017 23.3714315470126
27 "9" "excited" 42.5854157138868 45.6133544642925 63.9944751598029
27 "9" "excited" 46.512103662448 49.299711562408 63.9944751598029
27 "9" "excited" 50.0072421834318 52.4259581757945 63.9944751598029
27 "9" "excited" 53.8538890775582 56.513931188541 63.9944751598029
27 "9" "excited" 57.3327830227837 66.1632312255201 79.6849198910246
27 "9" "excited" 66.6467483227301 115.435931082886 105.146209634208
27 "9" "excited" 125.505699472481 184.645305681964 159.686510448505
27 "9" "excited" 189.612372478435 243.767218637506 227.372534281208
27 "9" "excited" 248.528928433969 300.014398635544 299.300536877297
28 "9" "sad" 17.8195600232441 20.5104617869245 49.8022287124454
28 "9" "sad" 21.9382342064947 25.2064841857411 49.8022287124454
28 "9" "sad" 25.7377201204465 28.3965420694756 49.8022287124454
28 "9" "sad" 28.8956145713057 75.9837991955142 80.6598289901666
28 "9" "sad" 79.6843451289366 83.9373451968575 111.062255729886
28 "9" "sad" 89.5897608428234 146.153476269178 139.418652901356
28 "9" "sad" 151.823843268658 192.314482102832 193.587829775031
28 "9" "sad" 205.193997600127 283.364642471718 240.492142150981
28 "9" "sad" 296.499406672855 300.000858218811 300.000858218811
29 "9" "excited" 11.9022260834286 13.6965192391518 300.005872810412
29 "9" "excited" 24.1163930348559 25.1758519574827 300.005872810412
29 "9" "excited" 36.600112475413 37.994643682963 300.005872810412
29 "9" "excited" 73.7296575265552 74.7576583500467 300.005872810412
29 "9" "excited" 76.6989220955323 77.2796828229578 300.005872810412
29 "9" "excited" 121.720176205443 122.597175315541 300.005872810412
29 "9" "excited" 132.219822719913 132.974513119717 300.005872810412
29 "9" "excited" 179.121661810643 181.652254458868 300.005872810412
29 "9" "excited" 195.29185467911 196.361634715117 300.005872810412
30 "9" "sad" 12.5352791927974 13.5584163855494 26.7662128038519
30 "9" "sad" 14.095188631544 20.3211682401684 26.7662128038519
30 "9" "sad" 20.7949512101248 75.2011984272529 79.633214547156
30 "9" "sad" 85.3555253684711 131.198338502872 114.090813617394
30 "9" "sad" 141.691850845616 200.317832265465 173.990983117873
30 "9" "sad" 205.708208019199 242.354587455757 231.394582625824
30 "9" "sad" 257.473694521799 300.013165795015 271.611398039349
31 "9" "excited" 6.89834649671991 10.6925744493052 15.8901161098842
31 "9" "excited" 18.4763747296787 64.7984015571475 47.6098636650684
31 "9" "excited" 71.2883174088756 109.065000585621 111.090834914107
31 "9" "excited" 117.795434210638 152.04322786927 154.005306509084
31 "9" "excited" 157.570335470145 195.141717812894 194.121654867716
31 "9" "excited" 201.423727120038 233.217007815924 230.139333370362
31 "9" "excited" 264.528398079647 300.017244418793 289.902114091002
231 "9" "excited" 3.70705950752313 6.272372826713 15.0547603724307
231 "9" "excited" 15.3805864901513 16.4546128805177 44.7589298112369
231 "9" "excited" 17.0344553304169 45.9336307522148 44.7589298112369
231 "9" "excited" 49.3973639216548 76.6489852459788 70.5315027753595
231 "9" "excited" 91.9816812387631 136.788705307173 123.555183589095
231 "9" "excited" 152.999576179603 196.368698690262 168.841842544082
231 "9" "excited" 204.928649655087 230.375867111175 233.137838528051
231 "9" "excited" 250.438905867196 280.244401586127 281.998411880978
231 "9" "excited" 297.730234695073 300.005026377084 300.005026377084
32 "9" "sad" 8.76123908903971 10.4906527075603 51.3191678509891
32 "9" "sad" 15.2455097376057 20.4479778574973 51.3191678509891
32 "9" "sad" 21.0598229734804 46.556846570979 51.3191678509891
32 "9" "sad" 75.4664701919025 112.004325443351 108.624090929398
32 "9" "sad" 127.123694276976 165.558035018915 168.79772930072
32 "9" "sad" 176.382979686808 241.46923679727 221.483499379966
32 "9" "sad" 256.633666130954 300.008390376017 296.017571340081
232 "9" "sad" 9.62296029643716 43.6571990913688 49.0648469892157
232 "9" "sad" 52.9972840680115 84.8061418642034 87.3969405389904
232 "9" "sad" 90.306468035651 117.923159078388 122.273096817527
232 "9" "sad" 127.920885689058 151.94711826545 148.584661640517
232 "9" "sad" 156.315157689782 187.099775860898 183.996618442799
232 "9" "sad" 210.91128951678 238.155348774027 232.14471990159
232 "9" "sad" 242.33201687458 268.217139320942 258.770829918419
232 "9" "sad" 272.444152535338 300.024179250908 288.975984966832
33 "9" "excited" 3.2490056521461 4.89269193570004 32.9855436190881
33 "9" "excited" 13.4679387718385 14.398159641431 32.9855436190881
33 "9" "excited" 23.8904901223283 25.0143205410412 32.9855436190881
33 "9" "excited" 25.593219960371 30.1237244636136 32.9855436190881
33 "9" "excited" 33.9366726597205 35.4438682486075 174.983341805716
33 "9" "excited" 45.2250096899108 46.3800621482502 174.983341805716
33 "9" "excited" 63.7455661866186 65.5366079395688 174.983341805716
33 "9" "excited" 78.0687702929674 92.2617655440055 174.983341805716
33 "9" "excited" 96.1066327892091 109.064039443069 174.983341805716
33 "9" "excited" 111.727182222244 122.184382097633 174.983341805716
33 "9" "excited" 125.730401627181 143.561477503106 174.983341805716
33 "9" "excited" 145.712533250582 169.881055590505 174.983341805716
33 "9" "excited" 173.893588176981 182.784622866258 174.983341805716
33 "9" "excited" 187.514745568903 207.859412978564 210.205298720932
33 "9" "excited" 211.136107626231 229.210935471835 225.41396777999
33 "9" "excited" 231.173140895529 257.041775590119 248.35930158987
33 "9" "excited" 259.420966551998 260.114215068928 300.011326932156
33 "9" "excited" 278.73590193448 300.011326932156 300.011326932156
34 "9" "sad" 11.7848658422648 13.1540626165022 22.9552706926817
34 "9" "sad" 13.804203815311 15.8219183416574 22.9552706926817
34 "9" "sad" 16.2788361776856 48.7456365719254 51.2081250820704
34 "9" "sad" 64.3891855749305 98.7624648134983 87.6179632656696
34 "9" "sad" 100.022879187854 100.56471433466 103.501843659487
34 "9" "sad" 102.161773233656 103.53268190195 141.205985440901
34 "9" "sad" 110.489884550541 148.215605373856 141.205985440901
34 "9" "sad" 154.821395807958 155.396564137163 180.56755370611
34 "9" "sad" 156.178969150588 183.775210288873 180.56755370611
34 "9" "sad" 212.622479514475 254.745686078296 256.311805307143
34 "9" "sad" 257.835215631938 300.014764973036 298.16781572763
35 "9" "excited" 21.9676595454375 26.8022120164553 45.1201554974094
35 "9" "excited" 27.9422912986413 33.9114073493596 45.1201554974094
35 "9" "excited" 34.4595912608476 36.9453298856168 45.1201554974094
35 "9" "excited" 37.4930507340787 38.9195574397384 45.1201554974094
35 "9" "excited" 39.4198596079842 40.4305954857694 45.1201554974094
35 "9" "excited" 40.802689870934 92.0251116603738 86.1531748494592
35 "9" "excited" 100.439737207205 165.973546845436 167.71157542856
35 "9" "excited" 171.534324018542 208.976116332058 211.416633863853
35 "9" "excited" 214.73286455497 255.263448147205 257.49725361968
35 "9" "excited" 269.611900055664 300.016772903508 300.016772903508
36 "9" "sad" 5.08369343900793 6.22346978357434 31.3556972667187
36 "9" "sad" 6.90403041641447 29.9495680995929 31.3556972667187
36 "9" "sad" 35.3921921341751 36.6069149345621 63.1316826079147
36 "9" "sad" 39.9359193524286 61.2137915316428 63.1316826079147
36 "9" "sad" 65.6577534537694 82.4176337321538 84.3185657555729
36 "9" "sad" 92.8633800074562 113.340172699789 120.32604820561
36 "9" "sad" 115.162513187943 135.290510265842 130.776505463091
36 "9" "sad" 148.957711041044 169.335463226959 174.421476234535
36 "9" "sad" 189.319215983409 215.962880261782 214.415827946213
36 "9" "sad" 222.492905000023 248.021027052074 251.157064435647
36 "9" "sad" 298.107190089006 300.012428890764 300.012428890764
37 "9" "excited" 11.770703824843 16.0198923229948 22.5607792470458
37 "9" "excited" 16.8229306438735 29.5756264178453 22.5607792470458
37 "9" "excited" 30.4112343914377 54.67372690129 59.2885399607871
37 "9" "excited" 55.2568888982804 255.873744107876 145.41724401807
37 "9" "excited" 268.268492174777 300.005578254497 300.005578254497
38 "9" "sad" 15.1331459732936 16.6973796259541 40.7729389515183
38 "9" "sad" 31.7788667535043 32.6173499220423 40.7729389515183
38 "9" "sad" 33.4749921136718 44.2469361048934 87.1372779564675
38 "9" "sad" 44.9286511435553 49.323308061865 87.1372779564675
38 "9" "sad" 49.9406401736351 53.7522437169736 87.1372779564675
38 "9" "sad" 54.3218536569168 55.9658875930323 87.1372779564675
38 "9" "sad" 56.4230147961101 57.5426708465464 87.1372779564675
38 "9" "sad" 58.0158523498239 66.6173719584809 87.1372779564675
38 "9" "sad" 67.2181954571731 91.7761197454036 87.1372779564675
38 "9" "sad" 94.4894640164579 138.080250973905 142.097262500774
38 "9" "sad" 144.094934788745 187.841557704528 195.487303237998
38 "9" "sad" 191.839455186789 238.227807570573 218.771927086556
38 "9" "sad" 240.291714148148 282.096410626393 284.223493560379
38 "9" "sad" 291.939759319829 300.013444038766 300.013444038766
39 "9" "excited" 4.47969915733263 5.71836706971213 26.1416571703703
39 "9" "excited" 9.86057816973793 10.4343406199484 26.1416571703703
39 "9" "excited" 16.9077337334104 18.257854405552 26.1416571703703
39 "9" "excited" 18.8595635879548 22.9369948033248 26.1416571703703
39 "9" "excited" 23.3948129845941 26.9045191301946 26.1416571703703
39 "9" "excited" 32.6577614298932 33.67956724057 86.6533526328261
39 "9" "excited" 48.5212632011097 49.931590140354 86.6533526328261
39 "9" "excited" 53.0457440241254 53.4439159053278 86.6533526328261
39 "9" "excited" 71.2792068089577 72.0445676405464 86.6533526328261
39 "9" "excited" 77.65974410563 79.63099409997 86.6533526328261
39 "9" "excited" 95.4511435553228 122.385221700157 142.073003098685
39 "9" "excited" 127.277151684656 159.694921204639 160.541690979701
39 "9" "excited" 161.757674944418 195.750417107521 189.68305835581
39 "9" "excited" 200.036716329152 230.57978805776 278.61322669307
39 "9" "excited" 232.659310319845 272.283305888408 278.61322669307
39 "9" "excited" 274.796351912869 300.004000670149 293.071554731118
40 "9" "sad" 12.3970579667489 60.1702430814976 43.0348214056616
40 "9" "sad" 68.8636063000445 118.236079301471 117.98425894481
40 "9" "sad" 135.0621820734 178.289674658697 179.483650222252
40 "9" "sad" 182.123239677904 232.399451198805 234.136969971398
40 "9" "sad" 236.282869584248 284.801853788856 272.991798772895
40 "9" "sad" 294.610579063748 300.000970514765 300.000970514765
240 "9" "sad" 8.96651416331142 10.2638990265988 19.0752823817571
240 "9" "sad" 10.8487979946352 30.5271107013766 19.0752823817571
240 "9" "sad" 43.0980132906131 74.8995850532222 66.2601205537212
240 "9" "sad" 81.9516650094153 114.229794965699 110.92482266806
240 "9" "sad" 118.227244187093 152.495084091171 156.768395339894
240 "9" "sad" 157.921145320725 186.940595837733 188.041418003486
240 "9" "sad" 192.07412441883 226.13561961582 213.101516158654
240 "9" "sad" 233.270090324731 258.069776322375 256.889822966909
240 "9" "sad" 278.375908696012 300.002135711082 298.627915056959
42 "9" "sad" 17.1101462426276 25.1950868683502 31.1912597948389
42 "9" "sad" 25.9508324594275 30.760193001871 31.1912597948389
42 "9" "sad" 31.212522421193 42.4135977328559 54.5892654783963
42 "9" "sad" 43.0094155426638 55.6384879588156 68.3108961413512
42 "9" "sad" 56.2188429185254 56.7860687641614 68.3108961413512
42 "9" "sad" 57.0459432960406 104.149977027899 96.4948272021068
42 "9" "sad" 106.109523792274 108.256998038466 110.428996888956
42 "9" "sad" 112.663760590259 113.83434096635 177.819163380841
42 "9" "sad" 123.254520311744 174.320526613526 177.819163380841
42 "9" "sad" 184.169641266949 231.088308257217 234.12236190628
42 "9" "sad" 236.377352225396 281.71325807178 284.875409407513
42 "9" "sad" 286.411921463791 300.006315667456 300.006315667456
43 "9" "excited" 11.2056872057944 12.9118069848047 20.2606064960241
43 "9" "excited" 17.9446587018457 26.921260505673 29.287745409079
43 "9" "excited" 40.1166157620866 75.6288050896933 71.2151600460526
43 "9" "excited" 77.1942658239388 77.92316044693 97.9693476747605
43 "9" "excited" 80.8955252670453 118.787470107772 118.619423714672
43 "9" "excited" 137.040492233907 166.31332458326 173.720293570205
43 "9" "excited" 167.063116145154 167.777211209835 173.720293570205
43 "9" "excited" 170.12793269849 170.934404030025 173.720293570205
43 "9" "excited" 173.123793217324 173.925751358244 229.799443601569
43 "9" "excited" 181.04422691348 182.001453180364 229.799443601569
43 "9" "excited" 182.462853039212 192.225233296727 229.799443601569
43 "9" "excited" 197.199375802585 197.767339303427 229.799443601569
43 "9" "excited" 202.262388106018 202.761063218478 229.799443601569
43 "9" "excited" 217.209031271451 239.145349128545 229.799443601569
43 "9" "excited" 244.790976275185 262.873683791092 262.171780468942
43 "9" "excited" 281.355784376289 292.272135643852 300.000968384422
43 "9" "excited" 293.631437960307 294.217881061383 300.000968384422
43 "9" "excited" 297.591436257786 298.561958792949 300.000968384422
44 "9" "sad" 4.62762751250176 8.88469976762397 15.4758420084438
44 "9" "sad" 9.64720439371226 34.0797791189996 35.9662094813529
44 "9" "sad" 56.9249381326723 89.4695281903105 87.5652977268927
44 "9" "sad" 110.265814882813 161.34345196445 132.290019965382
44 "9" "sad" 171.086626635281 221.617978684676 218.672995477452
44 "9" "sad" 230.721468128742 275.047990572138 260.42118745423
44 "9" "sad" 285.897142964089 300.018690906061 300.018690906061
45 "9" "excited" 11.3777540107598 14.1049683129905 21.6632661316371
45 "9" "excited" 15.7078314034957 20.1262239963969 21.6632661316371
45 "9" "excited" 21.0413709121886 29.0790511948813 106.455430200132
45 "9" "excited" 29.6577329041988 48.3621064178797 106.455430200132
45 "9" "excited" 54.6871806621399 102.57207323059 106.455430200132
45 "9" "excited" 121.446032769506 167.682192908896 163.031579544748
45 "9" "excited" 175.478524557206 220.449134455917 227.212444237565
45 "9" "excited" 228.23604090181 300.008804563267 263.340665991691
47 "9" "excited" 6.64965614296918 38.0926149978537 42.7118398992488
47 "9" "excited" 52.2066037092245 87.3044382944015 78.0573255041033
47 "9" "excited" 94.4046588386441 133.511895986191 130.221764993899
47 "9" "excited" 157.203506852689 193.776008734832 174.148780124092
47 "9" "excited" 199.91505907241 243.741662274498 246.237908554738
47 "9" "excited" 246.503977705289 291.460045751007 292.461571690161
47 "9" "excited" 294.174403525327 300.017702403528 300.017702403528
46 "9" "sad" 5.8770338940585 53.5214013561004 44.8907874885216
