"subjectID" "window" "condition" "entertime" "actual" "optimal"
18 "9" "sad" 52.6050055770133 77.0266667270403 79.2115334749095
18 "9" "sad" 85.836974919288 108.971650961978 112.2137193019
18 "9" "sad" 118.71164441144 137.156431677436 138.861442235273
18 "9" "sad" 151.824694622672 179.110443278227 184.726556092378
18 "9" "sad" 180.927880689648 205.547258207417 184.726556092378
18 "9" "sad" 214.342837650802 243.841754397086 247.148663101604
18 "9" "sad" 250.142039209649 250.911434613103 292.107259777131
18 "9" "sad" 261.675563625496 287.237275881794 292.107259777131
18 "9" "sad" 288.627591047196 300.0167920174 292.107259777131
19 "9" "excited" 11.2791896652434 58.8355848166378 56.5405223223921
19 "9" "excited" 65.0344187001257 108.80532887776 83.3968623828563
19 "9" "excited" 114.130403099582 171.529574471618 171.455147379558
19 "9" "excited" 175.968760574817 229.302178431222 220.065175438199
19 "9" "excited" 239.248324858386 282.056766901973 273.008889713995
19 "9" "excited" 288.387200792102 300.015579413199 300.015579413199
20 "9" "sad" 13.0932290163624 50.2690130539097 54.1871127809018
20 "9" "sad" 60.376410470658 107.34289152975 83.8097952017735
20 "9" "sad" 109.978696685869 157.051188689429 149.065650503936
20 "9" "sad" 159.19408981853 196.722925604427 187.537186013685
20 "9" "sad" 201.683639808206 258.890264628143 223.622716229906
20 "9" "sad" 265.373111674863 300.000429857724 292.799953452204
21 "9" "excited" 14.5331434191318 35.4419903378609 30.0760132748759
21 "9" "excited" 41.5500092974845 53.5016596613542 62.4260994879139
21 "9" "excited" 55.4813238289697 73.1679660001859 73.7898856047169
21 "9" "excited" 86.7034446576292 109.788822431328 104.961315219741
21 "9" "excited" 114.170806562817 136.221953594685 130.355940911467
21 "9" "excited" 143.550084462213 162.780675057747 166.285616308512
21 "9" "excited" 202.324622274599 231.417137376974 215.531341880579
21 "9" "excited" 250.857372965572 276.6916694539 281.602327872772
21 "9" "excited" 286.820740876692 300.004451321631 300.004451321631
22 "9" "sad" 15.2693568797159 80.7438651695704 82.9985287032666
22 "9" "sad" 85.0597973148382 142.287502671517 144.654215382869
22 "9" "sad" 168.414252439986 227.955666696048 218.221560866526
22 "9" "sad" 232.754676815817 293.321340383322 283.182153116287
22 "9" "sad" 297.495817943179 298.081902386073 300.015748670882
22 "9" "sad" 298.820032698166 300.015748670882 300.015748670882
23 "9" "excited" 5.20975583250445 62.7936389967655 17.542715350237
23 "9" "excited" 66.0170565568414 126.799705676815 111.903050848481
23 "9" "excited" 130.135365119231 190.154398924136 146.830055981779
23 "9" "excited" 194.579472542666 251.026558516732 231.524855819373
23 "9" "excited" 260.327031999722 300.022202835464 291.669420122952
24 "9" "sad" 5.14353660690163 48.9595936239225 21.6357569893999
24 "9" "sad" 50.3790110468969 108.547608216271 76.2241308058846
24 "9" "sad" 120.67446806905 184.337885015071 181.676303734573
24 "9" "sad" 187.521129473133 244.032491370319 246.063930727097
24 "9" "sad" 273.841145351443 300.001086728479 300.001086728479
25 "9" "excited" 3.60726570742464 57.5387487793135 49.2597521345978
25 "9" "excited" 64.9338349405392 124.136648670187 108.936268314072
25 "9" "excited" 132.232123488952 202.653433996894 174.067006672835
25 "9" "excited" 221.252662417344 300.033499110238 284.849498518573
26 "9" "sad" 65.425055204464 98.3291161097418 145.978516822457
26 "9" "sad" 100.446607510222 142.015583431567 145.978516822457
26 "9" "sad" 150.043416745027 185.068552850633 188.43910362742
26 "9" "sad" 201.695529759093 239.560809434039 241.762007555804
26 "9" "sad" 265.513444834024 267.467613431401 300.019509250049
26 "9" "sad" 268.134302235196 300.019509250049 300.019509250049
27 "9" "excited" 26.4324773785536 60.8626279366373 55.3986237708197
27 "9" "excited" 63.5396514901099 101.652380025206 89.7234561192994
27 "9" "excited" 118.401598707993 157.773579659942 157.406029568249
27 "9" "excited" 162.436578897719 203.23374855668 195.746341249896
27 "9" "excited" 209.184958379557 271.735465447108 250.753967413042
27 "9" "excited" 275.011282120945 300.002053627356 300.002053627356
28 "9" "sad" 2.8932904676734 65.161666327062 21.69723169342
28 "9" "sad" 73.4134281207785 140.782902337235 97.7464179250907
28 "9" "sad" 152.576356871712 220.133799421917 198.110945987759
28 "9" "sad" 236.424680960251 300.003743802214 267.945467937543
29 "9" "excited" 20.1956314501299 60.0060989083304 61.9832672447207
29 "9" "excited" 76.9441366078188 137.277737294142 126.212989370681
29 "9" "excited" 155.578313798554 204.921959088653 184.682696777637
29 "9" "excited" 229.082137238116 268.251709469307 264.482086947177
29 "9" "excited" 289.722263309591 300.012999573765 300.012999573765
30 "9" "sad" 2.55219844989321 42.4665142218902 19.9312899695865
30 "9" "sad" 50.222197468813 78.1438496079452 65.5470597025063
30 "9" "sad" 89.0064702996823 136.267071475469 109.464786011305
30 "9" "sad" 138.922738572302 139.712718573358 176.463820024602
30 "9" "sad" 147.292235730943 192.777063249489 176.463820024602
30 "9" "sad" 201.670743432422 271.334385051356 241.717406325704
30 "9" "sad" 275.479589455651 300.015637815361 300.015637815361
31 "9" "excited" 6.19016434813163 48.8216337974428 38.7331851370654
31 "9" "excited" 62.6037052890612 107.043739230917 99.2818408657045
31 "9" "excited" 111.515214971123 148.530175468889 148.639883974638
31 "9" "excited" 170.357176148692 206.076827106635 189.526032956564
31 "9" "excited" 226.274677274654 300.019627351992 258.772395768558
231 "9" "excited" 18.5645022042283 49.6228270148675 51.6806688392996
231 "9" "excited" 66.9926127259621 97.1052061686999 98.8913407817856
231 "9" "excited" 115.144897975201 151.674728108952 149.017824605974
231 "9" "excited" 167.006224182878 195.772612206752 193.552556747861
231 "9" "excited" 203.44677039198 235.325747632462 227.320924109585
231 "9" "excited" 240.696521352216 274.853175815432 276.799170712682
32 "9" "sad" 4.53422923249869 57.5213455754237 22.8561507086011
32 "9" "sad" 76.1817588787958 135.021963797769 120.103717665583
32 "9" "sad" 139.557788092217 193.013928416614 162.866051322114
32 "9" "sad" 208.926200009418 257.701812466115 228.409402051001
32 "9" "sad" 262.144726515098 299.176816420565 296.93910479714
232 "9" "sad" 16.0054475612609 38.3124034201967 43.6087011252236
232 "9" "sad" 46.1647490321266 78.1221487166716 71.9475076788396
232 "9" "sad" 86.9991674402107 112.792744534251 113.911068245451
232 "9" "sad" 117.926141864203 144.740211762397 146.949070464202
232 "9" "sad" 148.067810153426 175.166834657792 163.853094251624
232 "9" "sad" 178.90913415895 206.574785030225 206.295399035523
232 "9" "sad" 213.838908435026 241.692937882527 243.964070728339
232 "9" "sad" 272.417721931672 300.023339144347 300.023339144347
33 "9" "excited" 7.12940226834472 33.4234086510074 21.8309777693524
33 "9" "excited" 38.8040829842752 61.8342976957936 65.2203319684948
33 "9" "excited" 86.9819456737114 109.821719225628 113.511719660316
33 "9" "excited" 111.45259580937 142.940037262386 145.093757282526
33 "9" "excited" 155.25677931515 155.974130353147 192.629642855849
33 "9" "excited" 161.997284108184 190.124868235325 192.629642855849
33 "9" "excited" 208.12413832242 231.445853321919 233.375631051666
33 "9" "excited" 250.611507629371 279.155288215982 283.183147162275
33 "9" "excited" 281.824068047927 300.022846153196 298.235742247166
34 "9" "sad" 10.7733073123022 52.5938032514214 48.7781293535042
34 "9" "sad" 69.7468944563431 109.93376047671 109.118400823496
34 "9" "sad" 114.33068625187 164.520713736961 149.042260629908
34 "9" "sad" 164.647134290557 169.79523199319 170.96252367778
34 "9" "sad" 175.940528057886 225.023643517911 229.245462243091
34 "9" "sad" 238.126676235886 285.673445416963 284.975003207349
34 "9" "sad" 296.52401345728 300.005354536549 300.005354536549
35 "9" "excited" 1.47462692334163 43.5796987615026 35.4465482183243
35 "9" "excited" 51.922454451382 92.5512665709549 69.5818045813657
35 "9" "excited" 96.1268705150203 128.752535073855 129.257047674361
35 "9" "excited" 145.788506377229 183.816964830152 179.569272296756
35 "9" "excited" 217.976368088618 229.514946008179 231.955454483984
35 "9" "excited" 236.677921251514 250.196466714402 300.001923190704
35 "9" "excited" 258.286230606594 268.379937477436 300.001923190704
35 "9" "excited" 274.165679060495 300.001923190704 300.001923190704
36 "9" "sad" 5.06798775011811 29.8505188389479 32.4424969473403
36 "9" "sad" 32.7099866120685 60.3108101132465 45.0874191177247
36 "9" "sad" 65.875456012268 88.7694124252683 92.2083436849565
36 "9" "sad" 93.1830753603195 130.733357382305 121.17745937208
36 "9" "sad" 136.716739442476 163.46558214862 158.59235001215
36 "9" "sad" 195.452437826114 220.104487145624 217.010004875199
36 "9" "sad" 222.730159070361 249.890315257865 251.713230808242
36 "9" "sad" 256.773145650733 284.913098287341 277.636283860373
37 "9" "excited" 25.69246457179 102.017816363463 52.4022392711652
37 "9" "excited" 104.936566561566 166.987034384495 140.719365107156
37 "9" "excited" 178.920429802411 257.566936488075 212.260712684726
37 "9" "excited" 268.45073346847 300.010689214338 300.010689214338
38 "9" "sad" 3.42969274261591 34.9245837603522 28.187678612127
38 "9" "sad" 43.815264610838 75.0053717592474 77.1789558048658
38 "9" "sad" 81.8480922632479 105.561700971565 103.392167102616
38 "9" "sad" 113.640088206128 148.901592811895 150.51642937246
38 "9" "sad" 156.790342304378 184.881024664208 176.174352000411
38 "9" "sad" 190.354325103881 226.010141893534 231.227036597091
38 "9" "sad" 232.685623940628 265.58988165225 262.936481927856
38 "9" "sad" 267.862304860544 278.716004944615 281.466493896963
39 "9" "excited" 8.15680888219411 39.7935421160113 27.2267739710417
39 "9" "excited" 43.7247135640317 85.9081122771641 75.3663560937545
39 "9" "excited" 109.266634266058 153.463529845036 140.216506198126
39 "9" "excited" 160.312540695718 196.119256073982 196.406691228743
39 "9" "excited" 201.656711227565 238.717855703589 230.217851326488
39 "9" "excited" 243.665647758094 286.413337177132 287.724834915379
39 "9" "excited" 298.153538735078 300.027631279064 300.027631279064
40 "9" "sad" 6.85604866158014 30.9719097104304 29.9278368689956
40 "9" "sad" 32.9325119427653 61.0889824688507 64.2648318956734
40 "9" "sad" 70.1027981917936 104.704454858989 97.5867798682334
40 "9" "sad" 113.621977404967 151.123492343801 157.2952263654
40 "9" "sad" 154.335207951278 195.640558461062 184.027188299486
40 "9" "sad" 201.765202744006 233.638176096357 222.114936720324
40 "9" "sad" 235.633905529519 268.405837880263 253.431423245564
40 "9" "sad" 269.906620178557 270.612858490495 271.650300436958
40 "9" "sad" 271.875938931528 300.004581191937 299.620503067762
240 "9" "sad" 14.6943569532414 46.7264708030938 41.7874479958125
240 "9" "sad" 48.4664670720141 78.188836102362 69.6498469230969
240 "9" "sad" 83.2727712081393 113.778052980124 97.9102131967927
240 "9" "sad" 116.895958721459 155.820580044036 137.677787759523
240 "9" "sad" 165.91464128808 194.2423082705 197.024085387389
240 "9" "sad" 212.377326868543 254.658696464591 229.350060101778
240 "9" "sad" 292.292746974233 300.014733538724 300.014733538724
42 "9" "sad" 2.66360090246246 49.8570000307905 40.8825289475638
42 "9" "sad" 55.38895932459 106.382455593812 68.8137623712762
42 "9" "sad" 112.740853270159 159.625823116635 151.707522895125
42 "9" "sad" 168.945284138625 213.784951251451 197.957796537824
42 "9" "sad" 217.317040046319 264.067480621629 250.287697941929
42 "9" "sad" 273.118516720731 300.019558585498 300.019558585498
43 "9" "excited" 40.9884304021995 91.8499831257203 94.7569436604327
43 "9" "excited" 93.9572585664892 146.536639223071 137.871509454125
43 "9" "excited" 150.681128940627 207.594880240913 189.385836291112
43 "9" "excited" 220.443242650934 285.560107753898 240.807749429927
43 "9" "excited" 289.287505426032 300.024358128362 300.024358128362
44 "9" "sad" 12.1432677661412 39.3438157123391 28.2216118167049
44 "9" "sad" 49.0660964629216 88.1406152742719 85.4315912475919
44 "9" "sad" 104.795408867721 129.630110657843 132.22152819997
44 "9" "sad" 135.435913961097 165.226100556217 169.258686933512
44 "9" "sad" 173.257623159602 206.921285560507 209.304497433238
44 "9" "sad" 214.074216342151 240.670120208867 232.764355061408
44 "9" "sad" 270.370676909163 300.014620552088 299.987127550839
45 "9" "excited" 6.87099731519232 61.9702705998767 22.180216885611
45 "9" "excited" 66.6589002250119 120.352783548474 86.7694588183586
45 "9" "excited" 125.014798440191 174.816150443413 153.997005476476
45 "9" "excited" 181.451540338224 221.564190871895 212.87958574148
45 "9" "excited" 230.535103845367 300.0168342332 265.043562166852
46 "9" "sad" 3.99379183478058 39.4217196430501 26.3276960963361
46 "9" "sad" 41.2887799020386 76.1826572854929 76.838682490052
46 "9" "sad" 84.660937159458 117.982594135237 119.756478485746
46 "9" "sad" 120.939913376685 150.138404713448 151.112923645545
46 "9" "sad" 156.857636622802 189.543666651171 170.459391849753
46 "9" "sad" 197.497852227194 227.401291803085 231.656147761939
46 "9" "sad" 235.5012343279 268.085997245779 267.849715974781
46 "9" "sad" 293.254629559753 300.016048979483 300.016048979483
47 "9" "excited" 4.03607465057352 40.8836358949188 56.1949694419742
47 "9" "excited" 43.8981243174026 78.7093881331138 56.1949694419742
47 "9" "excited" 85.1139216968323 126.931678677966 128.333025730564
47 "9" "excited" 134.226899756514 164.088116269621 165.601074526808
47 "9" "excited" 179.682052238738 219.874147300371 204.629805651801
47 "9" "excited" 254.764099164612 300.015045367635 300.015045367635
48 "9" "sad" 2.57823071547486 54.090574894459 40.0898981041116
48 "9" "sad" 58.9498785731859 112.023376737068 101.227501173516
48 "9" "sad" 117.431727641694 171.787713025195 147.103829359479
48 "9" "sad" 174.778084912737 175.597162733062 192.690213255371
48 "9" "sad" 179.117061184323 226.543457517218 227.406512824151
48 "9" "sad" 239.183718392427 300.00411779533 267.882129806698
49 "9" "excited" 10.7260221662423 51.0953015596063 54.9657668454234
49 "9" "excited" 65.1400904701459 98.3841075015961 88.8425707769656
49 "9" "excited" 107.999921212185 144.20144776383 138.631583348301
49 "9" "excited" 148.11895722365 171.926334902549 172.197966912137
49 "9" "excited" 181.252572603273 218.089254217488 219.800255984931
49 "9" "excited" 225.354658065412 256.734894700538 260.830245464795
49 "9" "excited" 261.2163875636 287.99918193495 282.666258740995
50 "9" "sad" 9.60953365623354 39.8708425340773 42.2308523146632
50 "9" "sad" 51.3657739869622 79.597252681737 80.8870698542119
50 "9" "sad" 82.4234139376367 110.373235004234 111.727430769904
50 "9" "sad" 128.976859254653 162.486888732252 160.774933626348
50 "9" "sad" 167.457205257971 197.802221762709 198.874334867336
50 "9" "sad" 199.301313587015 228.614576393469 231.423547364147
50 "9" "sad" 232.658308894447 255.128484899711 248.059613576298
50 "9" "sad" 260.021357901521 276.249339131249 279.121756822638
50 "9" "sad" 281.140453438827 300.007549767032 300.007549767032
51 "9" "excited" 8.07291797162129 48.6256015117601 46.2639020495397
51 "9" "excited" 49.820631238312 82.8833650547364 73.5771165169145
51 "9" "excited" 93.7955652421971 122.33615047567 108.876262982255
51 "9" "excited" 124.493795836924 127.622182241347 162.646992252532
51 "9" "excited" 131.013787565713 163.663356874086 162.646992252532
51 "9" "excited" 167.049105637555 199.691396280068 184.127956542936
51 "9" "excited" 205.3247820883 241.236699726356 241.971266597136
51 "9" "excited" 243.687913617161 275.482884479253 260.089780073324
51 "9" "excited" 295.950479594409 300.008952227718 300.008952227718
52 "9" "sad" 6.26345426745978 47.020334864317 30.9616561792021
52 "9" "sad" 54.6588908996781 92.0976935627746 91.8006776980002
52 "9" "sad" 104.666697859893 139.003572026921 140.324091786572
52 "9" "sad" 144.853120354033 184.467225226667 171.846644036484
52 "9" "sad" 196.226074317359 227.859253143598 222.972741748763
52 "9" "sad" 237.774081749397 267.347165516794 257.99669633545
52 "9" "sad" 274.016716953166 300.016351690547 300.016351690547
53 "9" "excited" 1.78762125701279 59.7455618461706 54.2688146660046
53 "9" "excited" 63.6554473019702 111.161053764382 110.314106792204
53 "9" "excited" 114.720951974148 163.216126145027 146.151215852954
53 "9" "excited" 183.858354602522 217.158470671161 218.495396648348
53 "9" "excited" 238.699816614569 299.948610421424 260.388737870525
54 "9" "sad" 1.75250518908306 39.9589313809421 40.3271033143721
54 "9" "sad" 41.2982844329923 75.7781321353665 65.7963630534871
54 "9" "sad" 77.0707611017398 118.583949040125 110.139176097979
54 "9" "sad" 125.846157120243 168.236626413791 141.308516797657
54 "9" "sad" 176.426813100035 215.736846172515 217.687644367596
54 "9" "sad" 221.641247505074 252.777475274125 248.674393037271
54 "9" "sad" 257.675871578797 300.004559993528 287.792224163558
55 "9" "excited" 18.5201154950878 114.820902014825 97.6630782489786
55 "9" "excited" 128.050701317205 214.8601546475 213.112277164061
55 "9" "excited" 228.704102249075 300.007892365582 274.267063825677
56 "9" "sad" 19.23290321899 61.6571361297558 47.2764862943504
56 "9" "sad" 70.159787302445 117.386679989193 115.024011941975
56 "9" "sad" 146.408720418633 179.633675402279 208.757825751618
56 "9" "sad" 183.074116313504 216.609109227107 208.757825751618
56 "9" "sad" 220.142420725182 230.255493353579 244.924038053724
56 "9" "sad" 233.305436526564 270.265647654395 260.855362945768
56 "9" "sad" 274.789006802639 300.010767700521 300.010767700521
57 "9" "excited" 2.9549907250743 28.8573421338216 18.8981563349478
57 "9" "excited" 37.3980668307828 65.907440014852 60.8997384304924
57 "9" "excited" 75.6869829549657 125.701933622021 128.153568620111
57 "9" "excited" 127.65202712595 175.54034856816 152.86756583386
57 "9" "excited" 185.027138025082 234.944954183829 221.727514002949
57 "9" "excited" 239.907378131702 286.953518811723 275.198876141631
57 "9" "excited" 296.238252842474 300.00603768231 300.00603768231
58 "9" "sad" 12.6017562739703 46.8458674885554 42.4723749092506
58 "9" "sad" 51.0650914134866 85.0665355548881 79.1909451368146
58 "9" "sad" 89.6813778509643 139.679643915302 111.29681603649
58 "9" "sad" 158.876992599681 201.544225170141 186.35025711694
58 "9" "sad" 213.447304083231 248.240246687365 245.605955272067
58 "9" "sad" 255.585596319613 300.003983765484 282.55159983035
59 "9" "excited" 2.84897009214608 55.2811111865788 45.0200967496057
59 "9" "excited" 63.542919845744 116.717866980612 94.5565369376712
59 "9" "excited" 118.308614941097 157.467959881365 153.491111262047
59 "9" "excited" 166.244406408718 213.905492992823 215.675519632925
59 "9" "excited" 217.440201951595 264.195880368584 249.89427215166
59 "9" "excited" 274.577157735063 300.013882134529 300.013882134529
60 "9" "sad" 8.39296303295103 44.0022567462404 47.1690014954415
60 "9" "sad" 64.9951632096027 110.632513205105 81.9215243360922
60 "9" "sad" 119.108613308524 163.640282618526 154.170446223572
60 "9" "sad" 177.09399517136 220.303996034695 217.153914863071
60 "9" "sad" 229.696428690019 271.929086669802 252.519010279727
60 "9" "sad" 282.344600864422 300.009572757728 300.009572757728
61 "9" "excited" 7.72107757845205 30.7150927756131 35.492463905837
61 "9" "excited" 38.3847522461877 63.4674802368081 66.2446137981915
61 "9" "excited" 67.5135701012218 91.9178965709187 96.4712291153745
61 "9" "excited" 96.8838071025537 120.184289726521 143.824872823694
61 "9" "excited" 122.372678798475 142.599159785119 143.824872823694
61 "9" "excited" 146.432121420318 163.245504304011 169.409690937126
61 "9" "excited" 166.330237894856 185.17215862233 188.013189145851
61 "9" "excited" 202.24097208219 222.186426034889 223.764380008718
61 "9" "excited" 250.726769269037 254.794334813284 273.60366121657
61 "9" "excited" 255.925094876603 258.140486499932 273.60366121657
61 "9" "excited" 260.058644185269 269.9001190561 273.60366121657
61 "9" "excited" 273.175977835763 282.125306243442 286.169974317208
61 "9" "excited" 285.177816805747 300.016627403913 299.922183073507
62 "9" "sad" 15.613206231488 57.2099999879253 59.7461835033646
62 "9" "sad" 63.9819550315692 113.869024705952 109.215618626846
62 "9" "sad" 130.779587131315 189.147834833207 146.50485914311
62 "9" "sad" 207.357107625024 253.969343657968 248.253155107398
62 "9" "sad" 258.428380390277 300.020251309798 300.020251309798
63 "9" "excited" 24.5760233768076 55.2494779914178 57.8045920454254
63 "9" "excited" 61.1599645000958 101.470506552842 106.302630343664
63 "9" "excited" 106.557791036576 152.112346329337 153.822841894113
63 "9" "excited" 169.981828033755 212.311645387352 212.982750548271
63 "9" "excited" 214.342097120614 258.557281480129 262.15207180882
63 "9" "excited" 276.235901089298 300.011822434068 300.011822434068
64 "9" "sad" 8.26351886762551 56.4864054384887 47.4852314663181
64 "9" "sad" 61.7778804806373 116.771091727707 107.583282443094
64 "9" "sad" 121.359868807327 173.68182637347 176.257005118205
64 "9" "sad" 180.832173599361 243.786358799584 216.875600306096
64 "9" "sad" 254.587194677429 300.007573312887 285.569573321943
65 "9" "excited" 2.9053499060427 51.6321703759047 48.8688150814674
65 "9" "excited" 54.157650237346 59.9531828507173 87.6183353332277
65 "9" "excited" 66.5542276257103 121.959150535443 119.834601039945
65 "9" "excited" 134.071488751538 200.149111820508 163.377565864445
65 "9" "excited" 214.159697827285 268.037373421781 243.800662002762
65 "9" "excited" 279.371581274951 300.005072637672 297.319393843344
66 "9" "sad" 13.0344084463462 50.6948885719245 42.3707076607274
66 "9" "sad" 68.7330999871705 103.838266959481 106.854561042058
66 "9" "sad" 116.487730308587 167.080364056239 152.919974642849
66 "9" "sad" 176.687800342623 217.598962771778 211.342298293675
66 "9" "sad" 228.154911665044 265.850056525316 258.382937957995
66 "9" "sad" 287.652664387542 300.00054698997 300.00054698997
67 "9" "excited" 1.89277310467762 50.3102866397299 12.1268580415643
67 "9" "excited" 54.0480889426887 76.064480128717 98.0962572769301
67 "9" "excited" 82.0930924821029 122.518267452935 98.0962572769301
67 "9" "excited" 126.08463562145 140.193734708447 186.811227414537
67 "9" "excited" 149.377887792266 197.541287380818 186.811227414537
67 "9" "excited" 203.685534889267 256.207304928465 244.582193953865
